TestRunStatus,ExecutionDate,Document Key,Name,Assigned To
PASSED,2024-06-21,KCE-TSTRN-3566849,AMC - Group - Tools - Restart group controller,ARUN KUMAR
PASSED,2024-06-21,KCE-TSTRN-3566868,AMC - Group - Tools - Request node debug info,ARUN KUMAR
PASSED,2024-06-21,KCE-TSTRN-3566858,AMC - Group - Group controller parameters,ARUN KUMAR
PASSED,2024-06-21,KCE-TSTRN-3566864,AMC - Group - Nameplates,ARUN KUMAR
PASSED,2024-06-28,KCE-TSTRN-3567417,"Optimal time LD SW update, abort update via Service tool",Badaganti Sai Prasad
PASSED,2024-07-01,KCE-TSTRN-3567425,"Optimal time LD SW update, update now via service tool (AMC)",Badaganti Sai Prasad
PASSED,2024-07-23,KCE-TSTRN-3567932,9.EPS G Duplex lifts while returning during EPD operation,Vivek
FAILED,2024-08-06,KCE-TSTRN-3568508,13.EPS G - Single lift full return monitoring,Vivek
FAILED,2024-08-22,KCE-TSTRN-3569495,13.EPS G - Single lift full return monitoring,Vivek
FAILED,2024-09-17,KCE-TSTRN-3574295,13.EPS G - Single lift full return monitoring,Vivek
PASSED,2024-08-06,KCE-TSTRN-3568514,14.EPS G operation with return order functionality,Vivek
INPROGRESS,2024-07-23,KCE-TSTRN-3567934,11.EPS G Two lifts in group and other lift online while Normal service,Vivek
PASSED,2024-08-06,KCE-TSTRN-3568512,11.EPS G Two lifts in group and other lift online while Normal service,Vivek
NOT_APPLICABLE,2024-07-23,KCE-TSTRN-3567915,16.EPS G operation - Lift I/O for manually selecting lifts to full service,Vivek
PASSED,2024-07-10,KCE-TSTRN-3567824,FEB G,Vivek
INPROGRESS,2024-08-22,KCE-TSTRN-3569493,Elevator features - AES - Automatic Elevator Service in group elevators,Vivek
PASSED,2024-08-27,KCE-TSTRN-3570284,Elevator features - AES - Automatic Elevator Service in group elevators,Vivek
PASSED,2024-07-10,KCE-TSTRN-3567826,FET G,Vivek
INPROGRESS,2024-08-27,KCE-TSTRN-3570290,LOD and LOC ,Vivek
PASSED,2024-09-05,KCE-TSTRN-3573122,LOD and LOC ,Vivek
PASSED,2024-07-09,KCE-TSTRN-3567837,FCC D,Vivek
PASSED,2024-08-28,KCE-TSTRN-3570285,CNV,Vivek
PASSED,2024-07-01,KCE-TSTRN-3567380,FID,Vivek
INPROGRESS,2024-07-10,KCE-TSTRN-3567832,IUP,Vivek
PASSED,2024-07-12,KCE-TSTRN-3567935,IUP,Vivek
INPROGRESS,2024-07-10,KCE-TSTRN-3567827,IDP,Vivek
PASSED,2024-07-12,KCE-TSTRN-3567927,IDP,Vivek
INPROGRESS,2024-07-10,KCE-TSTRN-3567834,ITP,Vivek
PASSED,2024-07-12,KCE-TSTRN-3567937,ITP,Vivek
PASSED,2024-07-02,KCE-TSTRN-3567386,PRC K ,Vivek
INPROGRESS,2024-07-01,KCE-TSTRN-3567372,FRD,Vivek
PASSED,2024-08-13,KCE-TSTRN-3569187,FRD,Vivek
PASSED,2024-07-01,KCE-TSTRN-3567371,FID,Vivek
PASSED,2024-07-02,KCE-TSTRN-3567382,BLF,Vivek
PASSED,2024-07-09,KCE-TSTRN-3567836,DIA C ,Vivek
PASSED,2024-07-09,KCE-TSTRN-3567828,DIA L & E,Vivek
INPROGRESS,2024-08-05,KCE-TSTRN-3568520,GOL,Vivek
PASSED,2024-08-20,KCE-TSTRN-3569188,GOL,Vivek
NOT_APPLICABLE,2024-07-03,KCE-TSTRN-3567376,EPD ,Vivek
PASSED,2024-06-27,KCE-TSTRN-3567389,FPD,Vivek
PASSED,2024-07-03,KCE-TSTRN-3567368,FRE,Vivek
INPROGRESS,2024-07-03,KCE-TSTRN-3567369,PAM,Vivek
PASSED,2024-07-04,KCE-TSTRN-3567821,PAM,Vivek
INPROGRESS,2024-07-03,KCE-TSTRN-3567367,PAS,Vivek
PASSED,2024-07-04,KCE-TSTRN-3567820,PAS,Vivek
INPROGRESS,2024-07-03,KCE-TSTRN-3567374,PAF,Vivek
PASSED,2024-07-05,KCE-TSTRN-3567825,PAF,Vivek
PASSED,2024-06-26,KCE-TSTRN-3567387,FRD Sign and DOP operation ,Vivek
PASSED,2024-06-26,KCE-TSTRN-3567388,FPD Sign and DOP operation  ,Vivek
PASSED,2024-06-26,KCE-TSTRN-3567392,FID Sign and DOP operation  ,Vivek
INPROGRESS,2024-06-27,KCE-TSTRN-3567383,Rush test for basic regression ,Vivek
INPROGRESS,2024-07-05,KCE-TSTRN-3567831,Rush test for basic regression ,Vivek
INPROGRESS,2024-07-12,KCE-TSTRN-3567933,Rush test for basic regression ,Vivek
INPROGRESS,2024-08-05,KCE-TSTRN-3568511,Rush test for basic regression ,Vivek
PASSED,2024-08-13,KCE-TSTRN-3569186,Rush test for basic regression ,Vivek
PASSED,2024-09-05,KCE-TSTRN-3570291,System testing - Manual Transfer call,Vivek
INPROGRESS,2024-09-02,KCE-TSTRN-3570289,xDOP Guidance map with header guidance,Vivek
PASSED,2024-09-12,KCE-TSTRN-3573121,xDOP Guidance map with header guidance,Vivek
PASSED,2024-09-24,KCE-TSTRN-3574297,Tenant Feature Basics,Vivek
PASSED,2024-07-26,KCE-TSTRN-3568524,"10"" DOP Customizable header with image",Vivek
NOT_APPLICABLE,2024-07-26,KCE-TSTRN-3568526,"7"" DOP Customizable header with image",Vivek
PASSED,2024-08-02,KCE-TSTRN-3568525,"10"" DOP Customizable header with color",Vivek
NOT_APPLICABLE,2024-07-26,KCE-TSTRN-3568522,"7"" DOP Customizable header with color",Vivek
PASSED,2024-07-24,KCE-TSTRN-3567939,xDOP welcome screen customization,Vivek
PASSED,2024-07-26,KCE-TSTRN-3568519,Customized image,Vivek
NOT_APPLICABLE,2024-07-12,KCE-TSTRN-3567929,Fireman code compatible,Vivek
PASSED,2024-08-02,KCE-TSTRN-3568527,"10"" DOP Floor icons",Vivek
FAILED,2024-07-26,KCE-TSTRN-3568509,DOP screenshot via Site Manager,Vivek
FAILED,2024-08-22,KCE-TSTRN-3569496,DOP screenshot via Site Manager,Vivek
FAILED,2024-09-05,KCE-TSTRN-3570287,DOP screenshot via Site Manager,Vivek
FAILED,2024-09-05,KCE-TSTRN-3573119,DOP screenshot via Site Manager,Vivek
FAILED,2024-09-17,KCE-TSTRN-3574296,DOP screenshot via Site Manager,Vivek
INPROGRESS,2024-07-22,KCE-TSTRN-3567920,xDOP Fireman-mode ,Vivek
PASSED,2024-07-29,KCE-TSTRN-3568516,xDOP Fireman-mode ,Vivek
INPROGRESS,2024-07-22,KCE-TSTRN-3567923,xDOP Fireman-mode customization,Vivek
PASSED,2024-07-29,KCE-TSTRN-3568518,xDOP Fireman-mode customization,Vivek
PASSED,2024-08-02,KCE-TSTRN-3568515,xDOP floor icons ,Vivek
PASSED,2024-07-30,KCE-TSTRN-3568513,"xDOP Basic destination call with virtual keypad 10""",Vivek
PASSED,2024-07-29,KCE-TSTRN-3568510,xDOP reboot from Site Manager,Vivek
PASSED,2024-07-19,KCE-TSTRN-3567921,"xDOP application update for 10"" (KSP 1068)",Vivek
PASSED,2024-07-19,KCE-TSTRN-3567918,xDOP base app/firmware update,Vivek
PASSED,2024-07-11,KCE-TSTRN-3567919,xDOP DMA SW update,Vivek
PASSED,2024-07-19,KCE-TSTRN-3567925,Editing PIN codes via Site Manager ,Vivek
PASSED,2024-08-05,KCE-TSTRN-3568521,"10"" DOP Public menu and public buttons",Vivek
INPROGRESS,2024-08-05,KCE-TSTRN-3568523,xDOP Personal floor list and features page,Vivek
INPROGRESS,2024-08-20,KCE-TSTRN-3569189,xDOP Personal floor list and features page,Vivek
INPROGRESS,2024-08-22,KCE-TSTRN-3569498,xDOP Personal floor list and features page,Vivek
PASSED,2024-09-13,KCE-TSTRN-3570292,xDOP Personal floor list and features page,Vivek
PASSED,2024-09-11,KCE-TSTRN-3573123,xDOP Personal floor list and features page,Vivek
INPROGRESS,2024-09-13,KCE-TSTRN-3570293,GCAC - Destination call (DCS) locking - Activation - Group elevators,Vivek
PASSED,2024-09-16,KCE-TSTRN-3573124,GCAC - Destination call (DCS) locking - Activation - Group elevators,Vivek
PASSED,2024-09-16,KCE-TSTRN-3573120,GCAC - Destination call (DCS) locking - Deactivation - Group elevators,Vivek
PASSED,2024-09-16,KCE-TSTRN-3573703,Group and BUI (KMI),Jagadeesh
INPROGRESS,2024-08-06,KCE-TSTRN-3568731,Group features - PAS - Parking at Secondary floor - Tests not included into TA ,Jagadeesh
PASSED,2024-08-26,KCE-TSTRN-3569476,Elevator features - LCC,Jagadeesh
PASSED,2024-08-27,KCE-TSTRN-3569489,Elevator features - Different features - 2,Jagadeesh
PASSED,2024-09-16,KCE-TSTRN-3573698,Elevator features - FCC D - False destination call cancel is by cutting safety rays,Vivek
PASSED,2024-08-07,KCE-TSTRN-3568728,Group features - ATS C - Attendant service,Jagadeesh
PASSED,2024-08-23,KCE-TSTRN-3569479,FET and FEB G calls,Jagadeesh
INPROGRESS,2024-08-23,KCE-TSTRN-3569480,FET and FEB S calls,Jagadeesh
INPROGRESS,2024-09-17,KCE-TSTRN-3573696,FET and FEB S calls,Jagadeesh
FAILED,2024-09-18,KCE-TSTRN-3574501,FET and FEB S calls,Jagadeesh
PASSED,2024-07-03,KCE-TSTRN-3567774,KCEGC Group - Driving with random call generator,Jagadeesh
PASSED,2024-07-15,KCE-TSTRN-3567771,Normal landing call - Echoing between FCB-risers - Tests not included into TA ,Jagadeesh
PASSED,2024-07-15,KCE-TSTRN-3568139,Normal landing call - Echoing between FCB-risers - Tests not included into TA ,Jagadeesh
PASSED,2024-07-04,KCE-TSTRN-3567773,Allocations tests - Elevator modes - Tests not included into TA ,Jagadeesh
PASSED,2024-07-03,KCE-TSTRN-3567767,Allocations tests - Basic - Tests not included into TA ,Jagadeesh
PASSED,2024-07-04,KCE-TSTRN-3567775,Elevator features - GOL,Jagadeesh
PASSED,2024-07-04,KCE-TSTRN-3567778,Elevator features - LAL,Jagadeesh
PASSED,2024-07-05,KCE-TSTRN-3567776,Group features - PAM - Parking at main floor - Tests not included into TA ,Jagadeesh
PASSED,2024-08-02,KCE-TSTRN-3568717,Elevator features - BLF,Jagadeesh
INPROGRESS,2024-07-08,KCE-TSTRN-3567769,Group features - PRL H - Priority At landings High - Phase 1,Jagadeesh
PASSED,2024-07-22,KCE-TSTRN-3568137,Group features - PRL H - Priority At landings High - Phase 1,Jagadeesh
PASSED,2024-07-23,KCE-TSTRN-3568140,Group features - PRL H - Priority At landings High - Phase 2,Jagadeesh
INPROGRESS,2024-07-23,KCE-TSTRN-3568138,Elevator features - Different features - 1,Jagadeesh
PASSED,2024-08-05,KCE-TSTRN-3568718,Elevator features - Different features - 1,Jagadeesh
INPROGRESS,2024-07-22,KCE-TSTRN-3567688,AMD door operation - SERIAL interface - Door spesific tests - Provocative,Suryanarayanan
PASSED,2024-07-23,KCE-TSTRN-3568080,AMD door operation - SERIAL interface - Door spesific tests - Provocative,Suryanarayanan
PASSED,2024-07-24,KCE-TSTRN-3568085,AMD door operation - SERIAL interface - Door spesific tests - Close force limiter,Suryanarayanan
PASSED,2024-07-24,KCE-TSTRN-3568087,AMD door operation - SERIAL interface - Door spesific tests - Door movements and LEDs,Suryanarayanan
PASSED,2024-07-24,KCE-TSTRN-3568091,AMD door operation - SERIAL interface - Door spesific tests - Door speed,Suryanarayanan
PASSED,2024-07-24,KCE-TSTRN-3568092,AMD door operation - SERIAL interface - Door spesific tests - Learning,Suryanarayanan
PASSED,2024-07-25,KCE-TSTRN-3568093,AMD door operation - SERIAL interface - Door spesific tests - Power save mode,Suryanarayanan
PASSED,2024-07-26,KCE-TSTRN-3568443,AMD door operation - SERIAL interface - Door spesific tests - Power save mode,Suryanarayanan
PASSED,2024-07-25,KCE-TSTRN-3568094,AMD door operation - SERIAL interface - Door spesific tests - Service buttons,Suryanarayanan
PASSED,2024-07-26,KCE-TSTRN-3568444,AMD door operation - SERIAL interface - Door spesific tests - Service buttons,Suryanarayanan
PASSED,2024-07-26,KCE-TSTRN-3568098,AMD door operation - SERIAL interface - Door spesific tests - Door speed control by KCECPU,Suryanarayanan
PASSED,2024-07-26,KCE-TSTRN-3568448,AMD door operation - SERIAL interface - Door spesific tests - Door speed control by KCECPU,Suryanarayanan
PASSED,2024-07-03,KCE-TSTRN-3567628,PFD_Parameter setting,Badaganti Sai Prasad
FAILED,2024-07-03,KCE-TSTRN-3567615,PFD_Normal condition,Badaganti Sai Prasad
PASSED,2024-08-05,KCE-TSTRN-3568643,PFD_Normal condition,Badaganti Sai Prasad
PASSED,2024-08-05,KCE-TSTRN-3568645,PFD_Standing in floor,Badaganti Sai Prasad
PASSED,2024-08-05,KCE-TSTRN-3568669,PFD_Low priority modes,Badaganti Sai Prasad
PASSED,2024-08-06,KCE-TSTRN-3568713,PFD_DOB operation,Badaganti Sai Prasad
PASSED,2024-08-07,KCE-TSTRN-3568687,PFD_High priority modes,Badaganti Sai Prasad
PASSED,2024-08-08,KCE-TSTRN-3568688,PFD_Inspection modes,Badaganti Sai Prasad
PASSED,2024-08-08,KCE-TSTRN-3568689,PFD_Releveling scenario,Badaganti Sai Prasad
PASSED,2024-08-09,KCE-TSTRN-3568690,PFD_EPD mode,Badaganti Sai Prasad
PASSED,2024-08-12,KCE-TSTRN-3569154,PFD_EBD mode,Badaganti Sai Prasad
PASSED,2024-08-09,KCE-TSTRN-3568686,PFD_Configuration error,Badaganti Sai Prasad
INPROGRESS,2024-08-09,KCE-TSTRN-3568671,PFD_Photocell operation,Badaganti Sai Prasad
PASSED,2024-08-12,KCE-TSTRN-3569144,PFD_Photocell operation,Badaganti Sai Prasad
PASSED,2024-08-08,KCE-TSTRN-3568694,ERD Battery Supervision Parameter Settings,ARUN KUMAR
PASSED,2024-08-08,KCE-TSTRN-3568652,ERD Battery supervision I/O Configuration ,ARUN KUMAR
PASSED,2024-08-08,KCE-TSTRN-3568716,ERD Battery supervision Activation when lift at Idle condition,ARUN KUMAR
PASSED,2024-08-08,KCE-TSTRN-3568650,ERD Battery Supervision Activation when lift is at busy,ARUN KUMAR
INPROGRESS,2024-08-28,KCE-TSTRN-3569466,ERD Battery supervision when lift is in special mode,ARUN KUMAR
INPROGRESS,2024-09-10,KCE-TSTRN-3570675,ERD Battery supervision when lift is in special mode,Shrividhya
INPROGRESS,2024-09-12,KCE-TSTRN-3573686,ERD Battery supervision when lift is in special mode,Shrividhya
PASSED,2024-09-12,KCE-TSTRN-3573692,ERD Battery supervision when the lift is in Parking Mode with doors open/Close,Shrividhya
PASSED,2024-09-09,KCE-TSTRN-3570673,ERD Battery Supervision -  consecutive Power up's Sequence,Shrividhya
PASSED,2024-09-12,KCE-TSTRN-3573675,ERD Battery Supervision - In case of lift shut down and power on again,Shrividhya
PASSED,2024-09-09,KCE-TSTRN-3570678,ERD Battery supervision with combination of setting different EBD floor ,Shrividhya
INPROGRESS,2024-09-09,KCE-TSTRN-3570667,ERD Battery Supervision - Fault activation situation,Shrividhya
PASSED,2024-08-29,KCE-TSTRN-3569474,ERD Battery supervision - Calls registartion during supervision,Shrividhya
PASSED,2024-07-10,KCE-TSTRN-3567700,1. FID A- Parameter setting,Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567650,2. FID Activation Basic - Elevator standing at other than Recall floor,Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567690,3. FID Activation Basic - Elevator standing at recall floor,Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567656,19. FID - Fire signal input OFF before reaching homing floor (Same direction),Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567619,20. FID - Fire signal input OFF before reaching homing floor (Opposite direction),Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567629,21. Fire signal input OFF after reached homing floor (Doors closed),Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567620,22. Fire signal input OFF after reached homing floor (Doors opened),Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567631,22. Fire signal input OFF after reached homing floor (Doors opened),Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567739,24. FID - FPD operation while elevator running to Homing/ Designated floor,Badaganti Sai Prasad
INPROGRESS,2024-08-07,KCE-TSTRN-3568670,"GOC EO - Acoustic device for arrival on car, once for both direction",Suryanarayanan
PASSED,2024-08-13,KCE-TSTRN-3569143,"GOC EO - Acoustic device for arrival on car, once for both direction",Suryanarayanan
FAILED,2024-08-14,KCE-TSTRN-3569146,"GOC ET - Acoustic device for arrival on car, twice for down direction",Suryanarayanan
INPROGRESS,2024-09-17,KCE-TSTRN-3573678,"GOC ET - Acoustic device for arrival on car, twice for down direction",Suryanarayanan
INPROGRESS,2024-09-18,KCE-TSTRN-3574485,"GOC ET - Acoustic device for arrival on car, twice for down direction",Suryanarayanan
FAILED,2024-08-21,KCE-TSTRN-3569149,"GOC MO - Acoustic device for arrival on car, once for both direction",Suryanarayanan
PASSED,2024-09-06,KCE-TSTRN-3570668,"GOC MO - Acoustic device for arrival on car, once for both direction",ARUN KUMAR
FAILED,2024-08-26,KCE-TSTRN-3569462,"GOC MT - Acoustic device for arrival on car, twice for down direction",Harini Sri
INPROGRESS,2024-09-09,KCE-TSTRN-3570671,"GOC MT - Acoustic device for arrival on car, twice for down direction",ARUN KUMAR
PASSED,2024-09-16,KCE-TSTRN-3573683,"GOC MT - Acoustic device for arrival on car, twice for down direction",Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3574493,GOL - Disable of GOL,Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3574494,"GOL EOD - Acoustic device for arrival at landing, once for both direction",Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3574495,"GOL ETD - Acoustic device for arrival at landing, twice for down direction",Suryanarayanan
INPROGRESS,2024-09-09,KCE-TSTRN-3570680,"GOL MOD - Acoustic device for arrival at landing, once for both direction",ARUN KUMAR
PASSED,2024-09-18,KCE-TSTRN-3573690,"GOL MOD - Acoustic device for arrival at landing, once for both direction",Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3574496,"GOL MOD - Acoustic device for arrival at landing, once for both direction",Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3573691,"GOL MTD - Acoustic device for arrival at landing, twice for down direction",Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3574497,"GOL MTD - Acoustic device for arrival at landing, twice for down direction",Suryanarayanan
PASSED,2024-09-19,KCE-TSTRN-3574486,COL supervision - Tests not included into TA ,Badaganti Sai Prasad
PASSED,2024-07-02,KCE-TSTRN-3567643,1. COPD - DZS Failure with nudging feature unsupported doors,Shrividhya
PASSED,2024-07-03,KCE-TSTRN-3567641,2. COPD - DZS Failure DOB & DOE Operation while doors closing in unsupported nudging doors,Shrividhya
PASSED,2024-07-03,KCE-TSTRN-3567640,3. COPD - DZS Failure Photocell activation while doors closing in unsupported nudging doors ,Shrividhya
PASSED,2024-07-03,KCE-TSTRN-3567639,4. COPD - DZS Failure Photocell deactivation after doors stopped in unsupported nudging doors,Shrividhya
INPROGRESS,2024-07-05,KCE-TSTRN-3567735,5. COPD - DZS Power Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568698,5. COPD - DZS Power Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-07-03,KCE-TSTRN-3567733,6. COPD - UCM Failure with nudging feature unsupported doors,Shrividhya
PASSED,2024-07-03,KCE-TSTRN-3567743,7. COPD - UCM Failure DOB & DOE Operation while doors closing in unsupported nudging doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567740,8. COPD - UCM Failure Photocell activation while doors closing in unsupported nudging doors ,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567744,9. COPD - UCM Failure Photocell deactivation after doors stopped in unsupported nudging doors,Shrividhya
INPROGRESS,2024-07-05,KCE-TSTRN-3567716,10. COPD - UCM Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568685,10. COPD - UCM Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567683,11. COPD - TTS1 Failure with nudging feature unsupported doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567692,12. COPD - TTS1 Failure DOB & DOE Operation while doors closing in unsupported nudging doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567685,13. COPD - TTS1 Failure Photocell activation while doors closing in unsupported nudging doors ,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567701,14. COPD - TTS1 Failure Photocell deactivation after doors stopped in unsupported nudging doors,Shrividhya
INPROGRESS,2024-07-05,KCE-TSTRN-3567694,15. COPD - TTS1 Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568678,15. COPD - TTS1 Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567708,16. COPD - TTS2 Failure with nudging feature unsupported doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567707,17. COPD - TTS2 Failure DOB & DOE Operation while doors closing in unsupported nudging doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567706,18. COPD - TTS2 Failure Photocell activation while doors closing in unsupported nudging doors ,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567661,19. COPD - TTS2 Failure Photocell deactivation after doors stopped in unsupported nudging doors,Shrividhya
INPROGRESS,2024-07-05,KCE-TSTRN-3567659,20. COPD - TTS2 Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568663,20. COPD - TTS2 Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567668,23. COPD - Out of inner door zone Failure Photocell activation while doors closing in unsupported nudging doors ,Shrividhya
PASSED,2024-07-05,KCE-TSTRN-3567665,24. COPD - Out of inner door zone Failure Photocell deactivation after doors stopped in unsupported nudging doors,Shrividhya
INPROGRESS,2024-07-05,KCE-TSTRN-3567672,25. COPD - Out of inner door zone Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568666,25. COPD - Out of inner door zone Failure - CFL active while door is closing for unsupported nudging doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567687,1. COPD - DZS Failure with nudging feature & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567618,2. COPD - DZS Failure DOB & DOE Operation while doors closing in unsupported nudging & Photocell doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568714,3. COPD - DZS Power Failure - CFL active while door is closing for nudging & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567754,4. COPD - UCM Failure with nudging feature & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567622,5. COPD - UCM Failure DOB & DOE Operation while doors closing in unsupported nudging & Photocell doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568651,6. COPD - UCM Failure - CFL active while door is closing for nudging & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567722,7. COPD - TTS1 Failure with nudging feature & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567728,8. COPD - TTS1 Failure DOB & DOE Operation while doors closing in unsupported nudging & Photocell doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568691,9. COPD - TTS1 Failure - CFL active while door is closing for nudging & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567680,10. COPD - TTS2 Failure with nudging feature & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567697,11. COPD - TTS2 Failure DOB & DOE Operation while doors closing in unsupported nudging & Photocell doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568704,12. COPD - TTS2 Failure - CFL active while door is closing for nudging & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567614,13. COPD - Out of inner door zone Failure with nudging & Photocell unsupported doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567762,14. COPD - Out of inner door zone Failure DOB & DOE Operation while doors closing in unsupported nudging doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568646,15. COPD - Out of inner door zone Failure - CFL active while door is closing for unsupported nudging & Photocell doors,Shrividhya
PASSED,2024-07-12,KCE-TSTRN-3567651,2. COPD - DZS power Failure with Nudging and Photocell supported doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568660,3. COPD - DZS Power Failure - CFL active while door is closing,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568654,5. COPD - UCM Failure - CFL active while door is closing,Shrividhya
PASSED,2024-07-16,KCE-TSTRN-3568100,7. COPD - TTS1 Failure with Nudging and Photocell supported Doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568692,8. COPD - TTS1 Failure CFL Active while doors closing,Shrividhya
INPROGRESS,2024-07-16,KCE-TSTRN-3568089,9. COPD - Reopening device operation while doors closing in TTS1 failure,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568681,9. COPD - Reopening device operation while doors closing in TTS1 failure,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568665,10. COPD - TTS2 Failure with Nudging and Photocell supported Doors,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568667,11. COPD - TTS2 Failure CFL Active while doors closing,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568647,12. COPD - Reopening device operation while doors closing in TTS2 failure,Shrividhya
INPROGRESS,2024-08-08,KCE-TSTRN-3568653,14. COPD - Out of inner door zone CFL Active while doors closing,Shrividhya
PASSED,2024-08-08,KCE-TSTRN-3568656,17. COPD - CFL operation in FRD Modes,Shrividhya
INPROGRESS,2024-08-08,KCE-TSTRN-3568657,18. COPD - AES mode with CFL operation,Shrividhya
PASSED,2024-09-17,KCE-TSTRN-3573671,18. COPD - AES mode with CFL operation,Jagadeesh
PASSED,2024-08-08,KCE-TSTRN-3568642,19. COPD - Door operation in TTC Floor,Shrividhya
PASSED,2024-07-04,KCE-TSTRN-3567674,1. Parameter setting,Badaganti Sai Prasad
PASSED,2024-07-04,KCE-TSTRN-3567634,2. FRD Ph1 Activation at other than recall floor,Badaganti Sai Prasad
INPROGRESS,2024-07-05,KCE-TSTRN-3567750,3. FRD indications,Badaganti Sai Prasad
FAILED,2024-07-26,KCE-TSTRN-3568124,3. FRD indications,Suryanarayanan
FAILED,2024-07-26,KCE-TSTRN-3568473,3. FRD indications,Suryanarayanan
PASSED,2024-07-04,KCE-TSTRN-3567732,4. FRD Ph1 Existing call cancelation,Badaganti Sai Prasad
PASSED,2024-07-04,KCE-TSTRN-3567669,5. FRD Ph2 activation,Badaganti Sai Prasad
PASSED,2024-07-05,KCE-TSTRN-3567662,6. FRD Ph2 Calls,Badaganti Sai Prasad
PASSED,2024-07-05,KCE-TSTRN-3567657,7. FRD Ph2 DOB operation,Badaganti Sai Prasad
PASSED,2024-07-05,KCE-TSTRN-3567758,8. FRD Deativation,Badaganti Sai Prasad
PASSED,2024-07-05,KCE-TSTRN-3567753,9. KCEFCB XF3 Input activation other than 1421 specified floor,Badaganti Sai Prasad
PASSED,2024-07-05,KCE-TSTRN-3567747,10. FRD activation in Group Environment,Badaganti Sai Prasad
PASSED,2024-07-05,KCE-TSTRN-3567654,11. EBD with XF3 FRD failsafe input,Badaganti Sai Prasad
PASSED,2024-07-11,KCE-TSTRN-3567671,1. Parameter setting ,Suryanarayanan
PASSED,2024-07-11,KCE-TSTRN-3567670,2.  Normal mode operations ,Suryanarayanan
